APOA2	Hyperlipidemia, familial combined	
LDLR	Hyperlipidemia, combined, 1	
CNR1	Hyperlipidemia, combined, 1	
APOC3	Hyperlipidemia, combined, 1	
CYP2D6	Hyperlipidemia, combined, 1	
PTH	Hyperlipidemia, combined, 1	
C3	Hyperlipidemia, combined, 1	
APOE	Hyperlipidemia, familial combined	
HP	Hyperlipidemia, combined, 1	
APOE	Hyperlipidemia, combined, 1	
CYP3A4	Hyperlipidemia, combined, 1	
TFG	Hyperlipidemia, combined, 1	
APOC3	Hyperlipidemia, familial combined	
SHC1	Hyperlipidemia, combined, 1	
KL	Hyperlipidemia, combined, 1	
CYP2C9	Hyperlipidemia, combined, 1	
FABP2	Hyperlipidemia, familial combined	
CCR2	Hyperlipidemia, combined, 1	
AGTR2	Hyperlipidemia, combined, 1	
APOA2	Hyperlipidemia, combined, 1	
ABCB1	Hyperlipidemia, combined, 1	
SLC10A1	Hyperlipidemia, combined, 1	
F5	Hyperlipidemia, combined, 1	
FSHR	Hyperlipidemia, combined, 1	
TRH	Hyperlipidemia, combined, 1	
AGT	Hyperlipidemia, combined, 1	
CYP2C19	Hyperlipidemia, combined, 1	
ESR1	Hyperlipidemia, combined, 1	
LRP2	Hyperlipidemia, combined, 1	
ALB	Hyperlipidemia, familial combined	
F2	Hyperlipidemia, combined, 1	
APOB	Hyperlipidemia, combined, 1	
CYP3A5	Hyperlipidemia, combined, 1	
NPHS1	Hyperlipidemia, combined, 1	
NPY	Hyperlipidemia, combined, 1	
APOC1	Hyperlipidemia, combined, 1	
FN1	Hyperlipidemia, familial combined	
FABP2	Hyperlipidemia, combined, 1	
SLC25A13	Hyperlipidemia, combined, 1	
GCG	Hyperlipidemia, combined, 1	
GH1	Hyperlipidemia, combined, 1	
ADRB2	Hyperlipidemia, combined, 1	
ADM	Hyperlipidemia, combined, 1	
ESR2	Hyperlipidemia, combined, 1	
CD59	Hyperlipidemia, familial combined	
ADRB1	Hyperlipidemia, combined, 1	
GAL	Hyperlipidemia, combined, 1	
CDCP1	Hyperlipidemia, combined, 1	
ALB	Hyperlipidemia, combined, 1	
SLCO1B1	Hyperlipidemia, combined, 1	
ADRB3	Hyperlipidemia, combined, 1	
CCR7	Hyperlipidemia, combined, 1	
APOA4	Hyperlipidemia, combined, 1	
APOC2	Hyperlipidemia, combined, 1	
APOA4	Hyperlipidemia, familial combined	
APOA1	Hyperlipidemia, familial combined	
PTPRA	Hyperlipidemia, combined, 1	
CRABP2	Hyperlipidemia, familial combined	
CCR5	Hyperlipidemia, combined, 1	
CYP2C8	Hyperlipidemia, combined, 1	
F7	Hyperlipidemia, combined, 1	
CYP19A1	Hyperlipidemia, combined, 1	
SAA1	Hyperlipidemia, combined, 1	
IRS1	Hyperlipidemia, combined, 1	
CCL5	Hyperlipidemia, combined, 1	
APOA1	Hyperlipidemia, combined, 1	
MTHFR	Hyperlipidemia, combined, 1	
LDLRAP1	Hyperlipidemia, combined, 1	
AGTR1	Hyperlipidemia, combined, 1	
HTR2B	HCRTR2	0.8252219011119977	
ESR2	rs4986938	0.99	
ADRA1D	LPAR3	0.8252219011119977	
ADRA2C	GNAZ	0.8567933402497072	
DRD4	TAS2R10	0.8354005520686607	
rs1800544	DRD4	0.9801	
CHRM4	TAS2R9	0.8354005520686607	
HTR1E	CXCR3	0.8354005520686607	
P2RY12	SSTR1	0.8354005520686607	
HTR5A	TAS2R43	0.8354005520686607	
HTR1D	NMU	0.8407682499807351	
JAK2	LIFR	0.8111510027898975	
CYP2C9	rs7900194	0.99	
DRD2	NMU	0.8407682499807351	
HTR2C	CASR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ST13	0.8638247395845513	
GPR18	HEBP1	0.8407682499807351	
GPR18	ADRA2A	0.8252219011119977	
CHRM3	CASR	0.8354005520686607	
Pramipexole	DRD4	1	
HTR1B	NPBWR1	0.8354005520686607	
CHRM3	NPFF	0.833320481754769	
P2RY12	CXCR2	0.8354005520686607	
ADORA1	NPY1R	0.8252219011119977	
Estradiol	SLC22A11	1	
HTR2B	GPR68	0.8354005520686607	
JAK1	IFNA6	0.8622496297868503	
HTR1B	TAS2R20	0.8354005520686607	
HRH4	TAS2R14	0.8354005520686607	
HTR2B	P2RY6	0.8354005520686607	
CHRM1	NPS	0.8407682499807351	
OPRK1	DRD4	0.8354005520686607	
GCSH	DLD	0.833320481754769	
OPRK1	CXCL16	0.8407682499807351	
CHRM2	FPR3	0.8354005520686607	
rs6759892	UGT1A9	0.92274469442792	
HTR2C	XCL2	0.833320481754769	
FOLR1	COG4	0.8197146809151086	
HTR2B	GNRH1	0.8407682499807351	
HTR1D	CXCR6	0.8354005520686607	
UGT2B7	rs7668258	0.99	
HTR2A	AVPR1B	0.8354005520686607	
AGTR1	EDNRA	0.8252219011119977	
ADRB2	CD3D	0.863443159858049	
ESR1	rs4870061	0.99	
OPRK1	CCL23	0.8407682499807351	
DRD4	CXCL10	0.8407682499807351	
ADRA1B	BDKRB1	0.8354005520686607	
HRH2	SCTR	0.8354005520686607	
CHRM4	S1PR1	0.8252219011119977	
HTR2C	PROKR1	0.8354005520686607	
CHRM3	GNAQ	0.8595571341704282	
AGTR1	OXTR	0.8252219011119977	
HTR7	IAPP	0.8407682499807351	
HRH2	FSHR	0.8354005520686607	
CHRM5	NPFF	0.833320481754769	
HTR2C	GPR65	0.8354005520686607	
CHRM5	AVPR1B	0.8354005520686607	
CHRM2	SSTR5	0.8354005520686607	
CHRM3	GRM5	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CDC45	0.8638247395845513	
ADORA1	CXCR3	0.8354005520686607	
HTR5A	GRM7	0.8252219011119977	
CHRM4	MCHR2	0.8354005520686607	
rs2740574	CYP3A4	0.92274469442792	
HTR1A	NMUR2	0.8421959353175904	
ADRA2A	RLN3	0.8407682499807351	
Betaxolol	ADRB2	1	
CYP1A2	rs4646427	0.99	
AGTR1	GNAQ	0.8595571341704282	
Ziprasidone	HTR2C	1	
CHRM2	APLNR	0.8354005520686607	
Saquinavir	CYP2D6	1	
DRD4	ADRA2B	0.8252219011119977	
DRD2	GRM8	0.8252219011119977	
ABCB1	rs10280101	0.99	
HTR1A	ACKR3	0.8354005520686607	
GRIN2B	CAMK2B	0.8516636985739204	
Ziprasidone	CHRM1	1	
P2RY12	NPY1R	0.8252219011119977	
CHRM2	NPW	0.8407682499807351	
DRD2	rs2283265	0.99	
HRH1	LPAR6	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*1xN	0.99	
EGFR	CDC37	0.8697543949905541	
ADRA1B	ADRA1D	0.849809014912932	
HTR1B	CXCR1	0.8354005520686607	
HTR1A	HRH3	0.8354005520686607	
DRD4	CCR3	0.8354005520686607	
EGFR	GRIN2A	0.8435102388865442	
HRH1	GNG2	0.8526462282435747	
CHRM2	LPAR2	0.8252219011119977	
CYP1A2	rs2069526	0.99	
DRD4	TAS2R19	0.8354005520686607	
HTR1B	ADRA2C	0.8252219011119977	
HTR2A	MLNR	0.8354005520686607	
Methotrexate	SLCO1A2	1	
CYP2C8	rs1934951	0.99	
Olanzapine	HTR6	1	
CYP2D6	rs371793722	0.99	
HTR5A	FPR3	0.8354005520686607	
HTR7	GPR45	0.8252219011119977	
P2RY12	GNAT3	0.8632667287580127	
CYP2C9	rs4918758	0.99	
DRD4	HCAR2	0.8354005520686607	
EGFR	PIK3CA	0.868221814431033	
AGTR1	ADRA1A	0.8354005520686607	
OPRK1	INSL5	0.8407682499807351	
DRD2	S1PR2	0.8252219011119977	
ADRA1A	NPSR1	0.8354005520686607	
HTR2B	F2RL2	0.8252219011119977	
HTR1E	FPR2	0.8354005520686607	
CHRM2	STON2	0.863443159858049	
HTR1B	LPAR3	0.8252219011119977	
VKORC1	rs2884737	0.99	
DRD4	LPAR5	0.8252219011119977	
P2RY12	SSTR5	0.8354005520686607	
DRD1	HTR4	0.8354005520686607	
HTR1B	S1PR1	0.8252219011119977	
EGFR	KITLG	0.853898073011433	
ADRA1B	FFAR1	0.8354005520686607	
HRH1	APP	0.833320481754769	
Olanzapine	CHRM1	1	
SLCO1B1	rs2291075	0.99	
HTR1D	C3AR1	0.8354005520686607	
ADRA1A	CASR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KCNMA1	0.8638247395845513	
DRD1	GPBAR1	0.8354005520686607	
DRD5	P2RY11	0.8252219011119977	
ADORA1	S1PR4	0.8252219011119977	
ADRA1B	NPFFR1	0.8252219011119977	
Fluoxetine	CYP2C19	1	
ADRA1A	NMB	0.8407682499807351	
CHRM2	ARRB1	0.8645785616292008	
DRD2	CCR10	0.8354005520686607	
ADRA1B	AVPR1A	0.8354005520686607	
HTR1A	TAS2R19	0.8354005520686607	
HTR7	PTGER4	0.8252219011119977	
P2RY12	LPAR1	0.8252219011119977	
HTR2B	PROK1	0.8407682499807351	
HTR1B	SAA1	0.8407682499807351	
HRH4	S1PR3	0.8252219011119977	
DRD4	HCAR3	0.8354005520686607	
ADRA1D	KNG1	0.8407682499807351	
HTR1B	APP	0.8407682499807351	
HRH1	AVPR1A	0.8354005520686607	
ADRA1A	EDNRB	0.8252219011119977	
CHRM4	CXCR4	0.8354005520686607	
ADRB2	VIP	0.833320481754769	
HTR1B	CXCR2	0.8354005520686607	
HTR1D	ADRA2B	0.8252219011119977	
ADRB2	CLTC	0.8664089236866457	
P2RY12	HTR1F	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ITGA2	0.8638247395845513	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TTPAL	0.8638247395845513	
CHRM5	PTGFR	0.8252219011119977	
HRH4	HTR1A	0.8354005520686607	
AGTR1	MCHR1	0.8354005520686607	
UGT1A1	rs10929302	0.8775210229989678	
ADRA1A	EDN2	0.833320481754769	
DRD5	POMC	0.833320481754769	
FOLR1	COG2	0.8197146809151086	
ADRA2A	CXCL6	0.8407682499807351	
HTR1B	CXCL10	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*17, CYP2C19*2, CYP2C19*3	0.99	
HRH2	MC1R	0.8252219011119977	
P2RY12	HTR1B	0.8354005520686607	
ADRB1	RXFP1	0.8354005520686607	
Glycine	SLC16A10	1	
HRH4	HTR1B	0.8354005520686607	
P2RY12	FPR2	0.8354005520686607	
DRD4	CXCL16	0.8407682499807351	
HRH4	GALR2	0.8252219011119977	
CHRM4	TAS2R41	0.8354005520686607	
P2RY12	GAL	0.833320481754769	
HTR1D	CCR10	0.8354005520686607	
CHRM4	C5	0.8407682499807351	
SCN2A	rs2304016	0.99	
Testosterone	ABCG2	1	
AGTR1	MLN	0.8407682499807351	
DRD1	GPR150	0.8252219011119977	
HTR7	GPR20	0.8252219011119977	
ADRB2	rs1042713	0.99	
GPR18	CXCL10	0.8407682499807351	
GRIN2C	CAMK2G	0.8516636985739204	
FOLR1	ANK3	0.8491915666913814	
HTR2B	APP	0.833320481754769	
CHRM1	NTS	0.833320481754769	
HTR2C	PROK2	0.8407682499807351	
DRD4	SST	0.8407682499807351	
ADRA1A	GNG2	0.8632667287580127	
ADORA1	C3	0.8407682499807351	
ADORA1	S1PR2	0.8252219011119977	
HTR1D	CCL27	0.8407682499807351	
ADRA1A	CCK	0.833320481754769	
HRH4	TAS2R42	0.8354005520686607	
GPR18	DRD3	0.8354005520686607	
ADRB2	ARPC5	0.8628338709774962	
EGFR	MEMO1	0.8319100629186602	
HTR2C	LPAR5	0.8252219011119977	
ADRA1B	CYSLTR2	0.8252219011119977	
CHRM2	IGF2R	0.863443159858049	
HTR2A	P2RY1	0.8354005520686607	
P2RY12	P2RY12	0.849809014912932	
ADRB1	PTH2	0.8407682499807351	
GPR18	GNAI3	0.8526462282435747	
CYP3A4	rs4986910	0.99	
ADRA1A	F2RL3	0.8252219011119977	
HRH1	TACR1	0.8252219011119977	
ABCB1	rs2235040	0.99	
ADRA1B	ADRA1A	0.849809014912932	
UGT1A	rs11563250	0.8953382542587163	
P2RY12	CCL23	0.8407682499807351	
SLC19A1	rs9977268	0.99	
DRD4	MCHR2	0.8354005520686607	
EGFR	FZD4	0.863443159858049	
HTR5A	P2RY4	0.8354005520686607	
UGT1A9	rs3806598	0.8775210229989678	
SLCO1B1	rs4363657	0.99	
DRD4	GPER1	0.8354005520686607	
ADORA1	GNG2	0.8526462282435747	
AGTR1	NPFF	0.833320481754769	
ADRA2B	ANXA1	0.8407682499807351	
VKORC1	rs7196161	0.99	
ADRA1B	GPR132	0.8354005520686607	
DRD5	ADORA2B	0.8354005520686607	
CYP3A4	rs35599367	0.9135172474836407	
CHRM2	AP2M1	0.8669217489920482	
CHRM4	POMC	0.8407682499807351	
DRD4	POMC	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GCN1L1	0.818984274335209	
HRH4	HTR1F	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AHSG	0.818984274335209	
UGT1A8	rs1042597	0.99	
PIK3CA	rs2699887	0.8595395962867226	
JAK2	CAMK2B	0.8354005520686607	
DRD2	PPY	0.833320481754769	
ADRB1	GIPR	0.8354005520686607	
RARA	CRABP2	0.8294526363440686	
CHRM2	ARPC2	0.8628338709774962	
CYP3A5	CYP3A5*1A, CYP3A5*3A	0.99	
P2RY12	CCR6	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC9A8	0.818984274335209	
CHRM3	HCRTR1	0.8252219011119977	
CYP2C9	rs1799853	0.99	
FOLR1	GRIA1	0.8580060915991022	
ADRA1A	GNA11	0.8595571341704282	
CHRM3	PROKR1	0.8354005520686607	
OPRK1	LPAR5	0.8252219011119977	
CHRM2	REPS1	0.8664623807565615	
ADRA1D	TRHR	0.8354005520686607	
GPR18	KNG1	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AMPD3	0.8638247395845513	
GRIN1	GRB2	0.8670770245481983	
GRIN2B	rs2058878	0.99	
JAK1	CAMK2G	0.8354005520686607	
CHRM4	CCL21	0.8407682499807351	
HTR1E	GRM4	0.8252219011119977	
JAK3	IL5RA	0.8281207788973212	
UGT1A9	rs2741049	0.9320653479069899	
CHRM3	PROK2	0.8407682499807351	
DRD2	TAS2R41	0.8354005520686607	
ADORA1	OPRD1	0.8354005520686607	
ADRB1	PTGDR	0.8252219011119977	
HTR7	GIP	0.8407682499807351	
DRD2	TAS2R8	0.8354005520686607	
UGT1A9	rs72551344	0.8953382542587163	
FOLR1	GOSR2	0.8622274769169362	
ABCB1	rs10248420	0.99	
HTR1A	CXCL3	0.8407682499807351	
ADORA1	SAA1	0.8407682499807351	
EGFR	FGF22	0.8619307007599862	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOA1	0.8638247395845513	
DRD2	NPY1R	0.8252219011119977	
DRD1	FSHB	0.8407682499807351	
HTR6	RAMP1	0.8421959353175904	
HTR1E	GPR17	0.8252219011119977	
ADRB2	DVL2	0.863443159858049	
CHRM1	GHRL	0.8407682499807351	
CYP3A4	CYP3A4*1, CYP3A4*4	0.9509900498999999	
HTR1D	C5	0.8407682499807351	
CHRM2	ARPC3	0.8628338709774962	
GPR18	PF4	0.8407682499807351	
ADRA1D	GNAQ	0.8595571341704282	
SLC28A1	rs2305364	0.99	
CHRM4	HRH4	0.8354005520686607	
Estradiol	SLCO1C1	1	
HTR7	TAAR1	0.8354005520686607	
HTR2A	F2RL2	0.8252219011119977	
HTR1A	NPY	0.833320481754769	
UGT1A	rs10929303	0.9702989999999999	
ADORA1	CXCL10	0.8407682499807351	
HTR1D	SSTR2	0.8354005520686607	
Estradiol	CYP1A2	1	
GGH	rs3780126	0.99	
CHRM2	REPS2	0.863443159858049	
CHRM3	CYSLTR1	0.8252219011119977	
HRH2	LHCGR	0.8354005520686607	
EGFR	STAM2	0.8665370616181098	
ADRB1	GNB1	0.8526462282435747	
HTR1D	TAS2R20	0.8354005520686607	
ADORA1	HCAR3	0.8354005520686607	
CHRM4	SSTR5	0.8354005520686607	
Quetiapine	CHRM2	1	
HTR2A	GPRC6A	0.8252219011119977	
EGFR	AP2A2	0.8664242982340606	
ADRA1B	P2RY11	0.8252219011119977	
ADRA1A	PTAFR	0.8252219011119977	
CHRM1	HRH1	0.8354005520686607	
ADORA1	CCL16	0.8407682499807351	
rs8330	UGT1A1	0.9043820750088043	
OPRK1	GRM6	0.8252219011119977	
Testosterone	CYP3A4	1	
CHRM4	TAS2R16	0.8354005520686607	
Testosterone	CYP3A5	1	
CHRM2	PACSIN2	0.863443159858049	
OPRK1	S1PR1	0.8252219011119977	
Estradiol	SLCO4A1	1	
GRIN2C	SHC1	0.8601235081501506	
HTR2A	QRFPR	0.8252219011119977	
GPR18	GRM4	0.8252219011119977	
Quetiapine	ADRA2C	1	
ABCB1	rs7787082	0.99	
HTR2A	HCRTR1	0.8252219011119977	
JAK1	IL5	0.8281207788973212	
GPR18	CCL19	0.8407682499807351	
Methotrexate	ABCG2	1	
HTR1A	SSTR4	0.8354005520686607	
CYP2B6	rs28399499	0.99	
ABCC1	rs28364006	0.99	
DRD1	RAMP3	0.8421959353175904	
ABCB1	rs4148740	0.99	
DRD4	GALR1	0.8252219011119977	
CYP3A4	rs2242480	0.9509900498999999	
HTR2A	LPAR2	0.8252219011119977	
HRH1	NTSR2	0.8252219011119977	
HTR2B	CCKBR	0.8354005520686607	
DRD3	GRM4	0.8252219011119977	
JAK1	IFNA5	0.8622496297868503	
CHRM4	GNAI2	0.8526462282435747	
HTR1A	CCL19	0.8407682499807351	
ADRA1A	NTSR2	0.8252219011119977	
ABCC2	rs717620	0.99	
HTR1E	ADORA3	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10	0.99	
CHRM3	PROK1	0.8407682499807351	
GPR18	CCR9	0.8354005520686607	
HTR1D	HCAR3	0.8354005520686607	
ADORA1	TAS2R20	0.8354005520686607	
CHRM4	RXFP3	0.8354005520686607	
DRD4	PDYN	0.8407682499807351	
Aripiprazole	ADRA1B	1	
ADRB1	PTH2R	0.8354005520686607	
UGT1A9	rs6759892	0.8600583546412883	
DRD4	GALR2	0.8252219011119977	
CHRM5	HRH1	0.8354005520686607	
CYP2B6	CYP2B6*1, CYP2B6*18, CYP2B6*2, CYP2B6*22, CYP2B6*4, CYP2B6*5, CYP2B6*6	0.99	
OPRK1	CCR1	0.8354005520686607	
DRD4	PTGER3	0.8252219011119977	
HTR2A	ADRA1A	0.8354005520686607	
FOLR1	COPG1	0.8522475701126215	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HTR2B	CYSLTR2	0.8252219011119977	
CHRM2	SYT1	0.863443159858049	
ADRA1A	APP	0.833320481754769	
JAK2	PTPN6	0.8587458633585864	
HTR5A	OPRD1	0.8354005520686607	
CHRM4	CCR5	0.8354005520686607	
CHRM1	P2RY10	0.8354005520686607	
HRH4	TAS2R43	0.8354005520686607	
ADORA1	CCR8	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	JARID2	0.818984274335209	
rs4987161	CYP3A4	0.8863848717161291	
ADORA1	FPR1	0.8354005520686607	
EGFR	NRG2	0.8690931465161327	
HTR5A	APLN	0.8407682499807351	
UGT1A	rs11563250	0.9320653479069899	
Lidocaine	CYP2B6	1	
CHRM2	PF4	0.8407682499807351	
CHRM2	GNAI3	0.8526462282435747	
HRH4	FPR1	0.8354005520686607	
HTR2B	P2RY2	0.8354005520686607	
DRD3	CCR9	0.8354005520686607	
APOE	rs429358	0.8381682809941505	
rs2070959	UGT1A8	0.92274469442792	
SLCO1B1	rs113681054	0.99	
ADRB2	NPS	0.8407682499807351	
ABCC3	rs9895420	0.99	
ADRB2	HGS	0.863443159858049	
CHRM1	NMUR1	0.8354005520686607	
ADRA2A	PPBP	0.833320481754769	
Propofol	UGT1A1	1	
HTR2A	BDKRB1	0.8354005520686607	
HRH4	GPER1	0.8354005520686607	
HRH4	OXGR1	0.8354005520686607	
DRD3	ADRA2A	0.8252219011119977	
DRD1	TAAR1	0.8354005520686607	
AGTR1	FFAR1	0.8354005520686607	
DRD3	SSTR3	0.8354005520686607	
Aripiprazole	ADRA1A	1	
CYP2A6	rs28399454	0.99	
ADRB2	P2RY11	0.8252219011119977	
ADRB2	PTH1R	0.8354005520686607	
AGTR1	MT-RNR2	0.8407682499807351	
FOLR1	SPTBN1	0.8491915666913814	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*29, CYP2D6*3, CYP2D6*31, CYP2D6*35, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6, CYP2D6*9	0.99	
GPR18	BDKRB2	0.8354005520686607	
FOLR1	COPA	0.8522475701126215	
CHRM3	EDN1	0.833320481754769	
ADRB2	SYT1	0.863443159858049	
EGFR	JAK2	0.8435102388865442	
CHRM2	AVPR2	0.863443159858049	
AGTR1	GNRHR	0.8354005520686607	
OPRK1	CXCL3	0.8407682499807351	
HRH2	VIPR2	0.8252219011119977	
HTR1A	CXCL12	0.8407682499807351	
CHRM3	FFAR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PDZRN4	0.818984274335209	
CHRM2	CCR7	0.8354005520686607	
DRD3	CXCL12	0.8407682499807351	
IRS1	rs13431554	0.8453590922813186	
rs6759892	UGT1A7	0.9801	
HTR1B	GPR17	0.8252219011119977	
HRH1	EDN3	0.833320481754769	
HTR1E	ADRA2C	0.8252219011119977	
Propofol	ALB	1	
SLC19A1	rs1051266	0.99	
HTR5A	CXCL8	0.8459813396079446	
CHRM2	DVL2	0.863443159858049	
DRD1	PTGER4	0.8252219011119977	
Testosterone	SLC22A1	1	
SLCO1B1	SLCO1B1*15, SLCO1B1*1A, SLCO1B1*1B, SLCO1B1*5	0.99	
FOLR1	TRAPPC5	0.8526462282435747	
EGFR	PDGFA	0.853898073011433	
CHRM1	GPR17	0.8252219011119977	
P2RY12	PENK	0.8407682499807351	
ABCB1	rs2229109	0.99	
JAK1	CSF2RB	0.8281207788973212	
ADRA1B	LPAR4	0.8354005520686607	
EGFR	ARPC4	0.8628338709774962	
Memantine	HTR3A	1	
Ziprasidone	HRH1	1	
HRH4	HTR1E	0.8354005520686607	
GRIN1	EPHB4	0.8526462282435747	
CHRM2	S1PR5	0.8252219011119977	
P2RY12	TAS2R14	0.8354005520686607	
AGTR1	EDN2	0.833320481754769	
ADORA1	GNAT3	0.8526462282435747	
CHRM3	P2RY1	0.8354005520686607	
HTR1D	NPY	0.833320481754769	
DRD5	CALCRL	0.8421959353175904	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ITIH1	0.8638247395845513	
HTR1E	PPBP	0.8407682499807351	
DRD2	FPR1	0.8354005520686607	
HRH1	AVPR1B	0.8354005520686607	
JAK2	CSH1	0.855009540709891	
HTR1A	CXCR1	0.8354005520686607	
HTR1B	HRH3	0.8354005520686607	
OPRK1	GALR1	0.8252219011119977	
ADRA1A	NPS	0.8407682499807351	
Fluoxetine	CYP2B6	1	
ADRA1D	P2RY2	0.8354005520686607	
SLCO2B1	rs2306168	0.99	
ADRA2C	GNB1	0.8626329038096527	
HTR7	SCTR	0.8354005520686607	
HTR2B	GAST	0.8407682499807351	
CHRM1	NMU	0.8407682499807351	
ADRA1A	F2RL1	0.8252219011119977	
DRD2	GAL	0.833320481754769	
HTR1B	TAS2R7	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RANBP3	0.818984274335209	
CYP3A	rs12721627	0.9320653479069899	
ADRA2A	APP	0.833320481754769	
DRD5	MC2R	0.8252219011119977	
NR1I2	rs2276706	0.99	
DRD2	GALR1	0.8252219011119977	
ADORA1	CCR10	0.8354005520686607	
DRD3	BDKRB1	0.8354005520686607	
ADRA1A	P2RY2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ZNF292	0.818984274335209	
CHRM4	HTR1B	0.8354005520686607	
ADRA1A	P2RY6	0.8354005520686607	
HTR1E	CXCL12	0.8407682499807351	
ADRA2C	MT-RNR2	0.8407682499807351	
CHRM2	HTR5A	0.8354005520686607	
HTR1A	GRM7	0.8252219011119977	
P2RY12	GNB1	0.8632667287580127	
ADORA1	KNG1	0.8407682499807351	
HTR5A	S1PR1	0.8252219011119977	
DRD4	AGTR2	0.8354005520686607	
HTR2A	F2RL3	0.8252219011119977	
AGTR1	F2RL2	0.8252219011119977	
ADRA1D	AGT	0.8407682499807351	
CYP2E1	rs2515641	0.99	
CHRM5	TRHR	0.8354005520686607	
P2RY12	PPY	0.833320481754769	
EGFR	rs2293347	0.99	
HTR2C	CHRM1	0.8354005520686607	
DRD5	GPR20	0.8252219011119977	
ADRB1	GPR45	0.8252219011119977	
HTR2A	PROK1	0.8407682499807351	
CHRM3	AVPR1B	0.8354005520686607	
rs2070959	UGT1A7	0.96059601	
GPR18	TAS2R1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	NPHS1	0.8638247395845513	
P2RY12	GALR1	0.8252219011119977	
GPR18	CXCR5	0.8354005520686607	
CYP3A4	rs3735451	0.8775210229989678	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT1	0.818984274335209	
HTR2C	TRH	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CHKB	0.8638247395845513	
FOLR1	RAB1A	0.850491991613676	
HTR5A	ADRA2C	0.8252219011119977	
Aripiprazole	DRD1	1	
HTR1A	ADRA2C	0.8252219011119977	
OPRK1	APP	0.8407682499807351	
HTR2C	CYSLTR1	0.8252219011119977	
HTR1E	C3AR1	0.8354005520686607	
Saquinavir	CYP2C9	1	
HTR7	RXFP2	0.8354005520686607	
HTR1A	OPRD1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ITIH1	0.818984274335209	
HTR1A	CCL5	0.8407682499807351	
CHRM1	MLNR	0.8354005520686607	
HTR1D	CXCL11	0.8407682499807351	
HTR2B	GPRC6A	0.8252219011119977	
DRD4	PNOC	0.8407682499807351	
Ziprasidone	HTR1A	1	
ADRA2A	CCL23	0.833320481754769	
HTR6	GPR20	0.8252219011119977	
HTR6	GNB1	0.8526462282435747	
EGFR	RASGRP1	0.8372883840480309	
ADRA1A	GNRH2	0.8407682499807351	
HTR1D	CXCL10	0.8407682499807351	
SLC32A1	DNAJC5	0.8310189406311155	
JAK3	IL2	0.8648592363441413	
HTR1D	TAS2R1	0.8354005520686607	
HTR5A	TAS2R46	0.8354005520686607	
EGFR	FGF10	0.8619307007599862	
HTR1B	HRH4	0.8354005520686607	
CHRM2	KIAA0319	0.863443159858049	
rs10929303	UGT1A1	0.92274469442792	
ADRB1	IAPP	0.8407682499807351	
CHRM5	GNG2	0.8526462282435747	
DRD1	rs265976	0.99	
OPRK1	HTR1D	0.8354005520686607	
HTR6	VIP	0.833320481754769	
HTR1E	CXCR6	0.8354005520686607	
CHRM1	FFAR3	0.8354005520686607	
HTR1E	CXCL8	0.8459813396079446	
TYMS	rs2847153	0.99	
CHRM2	VAMP4	0.863443159858049	
ADORA1	NPY4R	0.8252219011119977	
P2RY12	HRH3	0.8354005520686607	
CHRM3	TAC3	0.833320481754769	
AGTR1	rs5186	0.99	
DRD3	CNR1	0.8354005520686607	
CHRM2	GRM7	0.8252219011119977	
CHRM2	M6PR	0.863443159858049	
HTR6	ADCYAP1	0.8407682499807351	
CHRM5	KNG1	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*2, CYP2C19*3	0.99	
ADRA1A	CHRM1	0.8354005520686607	
