LTA	Gastric ulcer	
SLC6A2	rs5569	0.99	
UGT1A	rs11563250	0.8953382542587163	
DRD4	MCHR2	0.8354005520686607	
EGFR	FZD4	0.863443159858049	
DRD4	GPER1	0.8354005520686607	
ADORA1	GNG2	0.8526462282435747	
Clozapine	CYP2C8	1	
ADRA2B	ANXA1	0.8407682499807351	
ADORA2A	HTR7	0.8354005520686607	
Ropinirole	DRD1	1	
ADRA1B	GPR132	0.8354005520686607	
PDGFRB	FGF19	0.8435102388865442	
DRD5	ADORA2B	0.8354005520686607	
CYP3A4	rs35599367	0.9135172474836407	
CHRM2	AP2M1	0.8669217489920482	
CHRM4	POMC	0.8407682499807351	
CFTR	PIK3C2A	0.8441288359160942	
DRD4	POMC	0.8407682499807351	
CFTR	CD3G	0.8621379174857935	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GCN1L1	0.818984274335209	
HRH4	HTR1F	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AHSG	0.818984274335209	
PIK3CA	rs2699887	0.8595395962867226	
DRD2	PPY	0.833320481754769	
ADRB1	GIPR	0.8354005520686607	
CHRM2	ARPC2	0.8628338709774962	
CYP3A5	CYP3A5*1A, CYP3A5*3A	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLC9A8	0.818984274335209	
CHRM3	HCRTR1	0.8252219011119977	
CYP2C9	rs1799853	0.99	
GRM5	PMCH	0.833320481754769	
ADRA1A	GNA11	0.8595571341704282	
CHRM3	PROKR1	0.8354005520686607	
CHRM2	REPS1	0.8664623807565615	
ADRA1D	TRHR	0.8354005520686607	
FGFR2	FGF18	0.8696186908525637	
Clozapine	CYP2A6	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AMPD3	0.8638247395845513	
CHRM4	CCL21	0.8407682499807351	
HTR1E	GRM4	0.8252219011119977	
CHRM3	PROK2	0.8407682499807351	
GRM5	P2RY6	0.8354005520686607	
DRD2	TAS2R41	0.8354005520686607	
ADORA1	OPRD1	0.8354005520686607	
Imatinib	SLC22A2	1	
ADRB1	PTGDR	0.8252219011119977	
HTR7	GIP	0.8407682499807351	
DRD2	TAS2R8	0.8354005520686607	
UGT1A9	rs72551344	0.8953382542587163	
ABCB1	rs10248420	0.99	
HTR1A	CXCL3	0.8407682499807351	
ADORA1	SAA1	0.8407682499807351	
EGFR	FGF22	0.8619307007599862	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOA1	0.8638247395845513	
DRD2	NPY1R	0.8252219011119977	
DRD1	FSHB	0.8407682499807351	
HTR6	RAMP1	0.8421959353175904	
ADRB2	DVL2	0.863443159858049	
HTR1E	GPR17	0.8252219011119977	
CHRM1	GHRL	0.8407682499807351	
HTR1D	C5	0.8407682499807351	
CYP3A4	CYP3A4*1, CYP3A4*4	0.9509900498999999	
CHRM2	ARPC3	0.8628338709774962	
ADORA2A	ADCYAP1	0.8407682499807351	
ADRA1D	GNAQ	0.8595571341704282	
CHRM4	HRH4	0.8354005520686607	
HTR7	TAAR1	0.8354005520686607	
HTR2A	F2RL2	0.8252219011119977	
HTR1A	NPY	0.833320481754769	
UGT1A	rs10929303	0.9702989999999999	
ADORA1	CXCL10	0.8407682499807351	
HTR1D	SSTR2	0.8354005520686607	
CFTR	rs121908757	0.99	
CHRM2	REPS2	0.863443159858049	
CHRM3	CYSLTR1	0.8252219011119977	
ADORA2A	P2RY11	0.8252219011119977	
EGFR	STAM2	0.8665370616181098	
ADRB1	GNB1	0.8526462282435747	
HTR1D	TAS2R20	0.8354005520686607	
ADORA1	HCAR3	0.8354005520686607	
CHRM4	SSTR5	0.8354005520686607	
HTR2A	GPRC6A	0.8252219011119977	
EGFR	AP2A2	0.8664242982340606	
ADRA1B	P2RY11	0.8252219011119977	
ADRA1A	PTAFR	0.8252219011119977	
CHRM1	HRH1	0.8354005520686607	
ADORA1	CCL16	0.8407682499807351	
rs8330	UGT1A1	0.9043820750088043	
CHRM4	TAS2R16	0.8354005520686607	
CHRM2	PACSIN2	0.863443159858049	
PIK3CD	PDPK1	0.8372883840480309	
HTR2A	QRFPR	0.8252219011119977	
Thalidomide	PTGS1	1	
ABCB1	rs7787082	0.99	
HTR2A	HCRTR1	0.8252219011119977	
HTR1A	SSTR4	0.8354005520686607	
CYP2B6	rs28399499	0.99	
ABCC1	rs28364006	0.99	
DRD1	RAMP3	0.8421959353175904	
ABCB1	rs4148740	0.99	
DRD4	GALR1	0.8252219011119977	
GRM5	HCRTR2	0.8252219011119977	
CYP3A4	rs2242480	0.9509900498999999	
HTR2A	LPAR2	0.8252219011119977	
HRH1	NTSR2	0.8252219011119977	
HTR2B	CCKBR	0.8354005520686607	
DRD3	GRM4	0.8252219011119977	
CHRM4	GNAI2	0.8526462282435747	
HTR1A	CCL19	0.8407682499807351	
ADRA1A	NTSR2	0.8252219011119977	
HTR1E	ADORA3	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10	0.99	
CHRM3	PROK1	0.8407682499807351	
HTR1D	HCAR3	0.8354005520686607	
ADORA1	TAS2R20	0.8354005520686607	
CHRM4	RXFP3	0.8354005520686607	
DRD4	PDYN	0.8407682499807351	
ADRB1	PTH2R	0.8354005520686607	
UGT1A9	rs6759892	0.8600583546412883	
DRD4	GALR2	0.8252219011119977	
CYP2B6	CYP2B6*1, CYP2B6*18, CYP2B6*2, CYP2B6*22, CYP2B6*4, CYP2B6*5, CYP2B6*6	0.99	
CHRM5	HRH1	0.8354005520686607	
PDGFRA	FGFR1	0.8435102388865442	
FGFR2	FGFR4	0.8513157657742707	
DRD4	PTGER3	0.8252219011119977	
HTR2A	ADRA1A	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HTR2B	CYSLTR2	0.8252219011119977	
CHRM2	SYT1	0.863443159858049	
ADRA1A	APP	0.833320481754769	
CHRM4	CCR5	0.8354005520686607	
CHRM1	P2RY10	0.8354005520686607	
HRH4	TAS2R43	0.8354005520686607	
CFTR	EPN1	0.8628338709774962	
ADORA1	CCR8	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	JARID2	0.818984274335209	
rs4987161	CYP3A4	0.8863848717161291	
ADORA1	FPR1	0.8354005520686607	
EGFR	NRG2	0.8690931465161327	
UGT1A	rs11563250	0.9320653479069899	
Lidocaine	CYP2B6	1	
CHRM2	PF4	0.8407682499807351	
CHRM2	GNAI3	0.8526462282435747	
HRH4	FPR1	0.8354005520686607	
HTR2B	P2RY2	0.8354005520686607	
DRD3	CCR9	0.8354005520686607	
APOE	rs429358	0.8381682809941505	
rs2070959	UGT1A8	0.92274469442792	
CFTR	STAM	0.8628338709774962	
Cabergoline	DRD2	1	
ADRB2	NPS	0.8407682499807351	
ADRB2	HGS	0.863443159858049	
ADRA2A	PPBP	0.833320481754769	
CHRM1	NMUR1	0.8354005520686607	
ADORA2A	GHRH	0.8407682499807351	
HRH4	GPER1	0.8354005520686607	
HTR2A	BDKRB1	0.8354005520686607	
HRH4	OXGR1	0.8354005520686607	
DRD3	ADRA2A	0.8252219011119977	
DRD1	TAAR1	0.8354005520686607	
DRD3	SSTR3	0.8354005520686607	
CYP2A6	rs28399454	0.99	
TNF	BIRC3	0.8593451483108672	
ADRB2	P2RY11	0.8252219011119977	
ADRB2	PTH1R	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*29, CYP2D6*3, CYP2D6*31, CYP2D6*35, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6, CYP2D6*9	0.99	
PIK3CD	CBL	0.8491915666913814	
CHRM3	EDN1	0.833320481754769	
ADRB2	SYT1	0.863443159858049	
EGFR	JAK2	0.8435102388865442	
CHRM2	AVPR2	0.863443159858049	
HTR1A	CXCL12	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PDZRN4	0.818984274335209	
CHRM3	FFAR1	0.8354005520686607	
DRD3	CXCL12	0.8407682499807351	
CHRM2	CCR7	0.8354005520686607	
IRS1	rs13431554	0.8453590922813186	
rs6759892	UGT1A7	0.9801	
HTR1B	GPR17	0.8252219011119977	
HRH1	EDN3	0.833320481754769	
HTR1E	ADRA2C	0.8252219011119977	
CHRM2	DVL2	0.863443159858049	
FGFR2	FGF20	0.8697897167142075	
DRD1	PTGER4	0.8252219011119977	
PDGFRB	NRG1	0.8513157657742707	
EGFR	PDGFA	0.853898073011433	
CHRM1	GPR17	0.8252219011119977	
ABCB1	rs2229109	0.99	
ATM	XRCC2	0.8600270624519346	
ADRA1B	LPAR4	0.8354005520686607	
EGFR	ARPC4	0.8628338709774962	
CFTR	rs74503330	0.99	
HRH4	HTR1E	0.8354005520686607	
CHRM2	S1PR5	0.8252219011119977	
ADORA1	GNAT3	0.8526462282435747	
CHRM3	P2RY1	0.8354005520686607	
HTR1D	NPY	0.833320481754769	
DRD5	CALCRL	0.8421959353175904	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ITIH1	0.8638247395845513	
HTR1E	PPBP	0.8407682499807351	
DRD2	FPR1	0.8354005520686607	
HRH1	AVPR1B	0.8354005520686607	
HTR1A	CXCR1	0.8354005520686607	
HTR1B	HRH3	0.8354005520686607	
CFTR	BIN1	0.863443159858049	
ADRA1A	NPS	0.8407682499807351	
ADRA1D	P2RY2	0.8354005520686607	
SLCO2B1	rs2306168	0.99	
ADRA2C	GNB1	0.8626329038096527	
HTR7	SCTR	0.8354005520686607	
HTR2B	GAST	0.8407682499807351	
CHRM1	NMU	0.8407682499807351	
ADRA1A	F2RL1	0.8252219011119977	
DRD2	GAL	0.833320481754769	
HTR1B	TAS2R7	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RANBP3	0.818984274335209	
CYP3A	rs12721627	0.9320653479069899	
ADRA2A	APP	0.833320481754769	
DRD5	MC2R	0.8252219011119977	
DRD2	GALR1	0.8252219011119977	
ADORA1	CCR10	0.8354005520686607	
DRD3	BDKRB1	0.8354005520686607	
ADRA1A	P2RY2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ZNF292	0.818984274335209	
CHRM4	HTR1B	0.8354005520686607	
ADRA1A	P2RY6	0.8354005520686607	
PPARG	MED18	0.7989062580087279	
HTR1E	CXCL12	0.8407682499807351	
ADRA2C	MT-RNR2	0.8407682499807351	
CHRM2	HTR5A	0.8354005520686607	
HTR1A	GRM7	0.8252219011119977	
ADORA1	KNG1	0.8407682499807351	
DRD4	AGTR2	0.8354005520686607	
HTR2A	F2RL3	0.8252219011119977	
Paroxetine	SLC6A4	1	
ADRA1D	AGT	0.8407682499807351	
CYP2E1	rs2515641	0.99	
CHRM5	TRHR	0.8354005520686607	
GRM5	BDKRB2	0.8354005520686607	
EGFR	rs2293347	0.99	
HTR2C	CHRM1	0.8354005520686607	
Cabergoline	ADRA2B	1	
DRD5	GPR20	0.8252219011119977	
ADRB1	GPR45	0.8252219011119977	
HTR2A	PROK1	0.8407682499807351	
CHRM3	AVPR1B	0.8354005520686607	
rs2070959	UGT1A7	0.96059601	
NTRK1	RAP1A	0.8468891025876341	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	NPHS1	0.8638247395845513	
Clomipramine	GSTP1	1	
HTR2C	TRH	0.8407682499807351	
CYP3A4	rs3735451	0.8775210229989678	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT1	0.818984274335209	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CHKB	0.8638247395845513	
Cabergoline	ADRA2C	1	
HTR1A	ADRA2C	0.8252219011119977	
HTR2C	CYSLTR1	0.8252219011119977	
HTR1E	C3AR1	0.8354005520686607	
HTR7	RXFP2	0.8354005520686607	
HTR1A	OPRD1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ITIH1	0.818984274335209	
HTR1A	CCL5	0.8407682499807351	
CHRM1	MLNR	0.8354005520686607	
RYR1	rs193922802	0.99	
HTR1D	CXCL11	0.8407682499807351	
HTR2B	GPRC6A	0.8252219011119977	
DRD4	PNOC	0.8407682499807351	
ATM	BLM	0.8679736242795018	
ADRA2A	CCL23	0.833320481754769	
HTR6	GPR20	0.8252219011119977	
HTR6	GNB1	0.8526462282435747	
EGFR	RASGRP1	0.8372883840480309	
ADRA1A	GNRH2	0.8407682499807351	
HTR1D	CXCL10	0.8407682499807351	
PIK3CA	ERBB4	0.8670221984258657	
ADORA2A	RAMP3	0.8421959353175904	
HTR1D	TAS2R1	0.8354005520686607	
EGFR	FGF10	0.8619307007599862	
HTR1B	HRH4	0.8354005520686607	
rs10929303	UGT1A1	0.92274469442792	
CHRM2	KIAA0319	0.863443159858049	
ADRB1	IAPP	0.8407682499807351	
PDE4B	ADCY3	0.8281207788973212	
DRD1	rs265976	0.99	
CHRM5	GNG2	0.8526462282435747	
HTR6	VIP	0.833320481754769	
HTR1E	CXCR6	0.8354005520686607	
CHRM1	FFAR3	0.8354005520686607	
Caffeine	CYP2C8	1	
HTR1E	CXCL8	0.8459813396079446	
CHRM2	VAMP4	0.863443159858049	
ADORA1	NPY4R	0.8252219011119977	
CHRM3	TAC3	0.833320481754769	
CFTR	DNM2	0.8621379174857935	
DRD3	CNR1	0.8354005520686607	
CHRM2	M6PR	0.863443159858049	
CHRM2	GRM7	0.8252219011119977	
HTR6	ADCYAP1	0.8407682499807351	
CHRM5	KNG1	0.8407682499807351	
ADRA1A	CHRM1	0.8354005520686607	
CYP2C19	CYP2C19*1, CYP2C19*2, CYP2C19*3	0.99	
DRD5	PTH2R	0.8354005520686607	
HTR1B	LPAR5	0.8252219011119977	
PDE4B	ADCY7	0.8281207788973212	
CHRM2	CXCL3	0.8407682499807351	
HTR1D	LPAR1	0.8252219011119977	
GRM5	LPAR2	0.8252219011119977	
DRD2	rs1079598	0.99	
UGT1A1	rs8175347	0.9135172474836407	
FGFR2	FGF5	0.8696186908525637	
UGT1A	rs10929303	0.8953382542587163	
CYP1A1	rs2472297	0.99	
GRM5	UTS2	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT16	0.8638247395845513	
ADRB2	CRHR1	0.8354005520686607	
CFTR	NECAP1	0.8658049874828022	
HTR1B	KNG1	0.8407682499807351	
CHRM3	CCK	0.833320481754769	
DRD1	GPHA2	0.8407682499807351	
HRH1	GNRHR	0.8354005520686607	
CHRM1	XCR1	0.8252219011119977	
HTR2C	NPSR1	0.8354005520686607	
CFTR	VAMP7	0.8628338709774962	
HTR1A	PTGDR2	0.8252219011119977	
DRD4	CCL20	0.8407682499807351	
EGFR	IL2RA	0.8435102388865442	
HTR1D	SST	0.8407682499807351	
PDGFRB	FGF3	0.855946747881349	
CHRM5	F2R	0.8252219011119977	
IL2	IL2RA	0.8650393194626391	
HTR1A	NMUR1	0.8354005520686607	
DRD2	GPR55	0.8354005520686607	
ADRA1B	BDKRB2	0.8354005520686607	
HRH1	HTR2B	0.8354005520686607	
rs6759892	UGT1A6	0.8687458127689781	
ADORA2A	NPS	0.8407682499807351	
HTR1D	CCR2	0.8354005520686607	
HRH4	PPY	0.833320481754769	
HTR1E	TAS2R38	0.8354005520686607	
HTR1E	CXCL1	0.8407682499807351	
HRH1	F2	0.833320481754769	
ABL1	ABL1	0.8421959353175904	
CHRM2	LRP2	0.863443159858049	
rs8330	UGT1A	0.9414801494009999	
DRD5	HTR6	0.8354005520686607	
CHRM1	AVPR1B	0.8354005520686607	
HRH4	GABBR2	0.8252219011119977	
HRH1	TRHR	0.8354005520686607	
DRD3	rs6280	0.99	
CHRM5	F2	0.833320481754769	
ADRA1A	OXT	0.833320481754769	
HTR1D	CCR9	0.8354005520686607	
Donepezil	CYP3A4	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CHKB	0.818984274335209	
CHRM3	GNA15	0.8595571341704282	
CYP2C8	rs1113129	0.99	
ABCG2	rs2725252	0.99	
CHRM3	P2RY6	0.8354005520686607	
HRH4	CXCL13	0.8407682499807351	
DRD2	rs2734841	0.99	
ABCB1	rs10267099	0.99	
ADRA1A	TACR2	0.8252219011119977	
CHRM2	CXCR5	0.8354005520686607	
UGT1A1	rs4124874	0.9509900498999999	
CHRM5	ADRA1B	0.8354005520686607	
ATM	NBN	0.8707152597984376	
HTR2C	BDKRB1	0.8354005520686607	
CHRM5	AGT	0.8407682499807351	
Atropine	CHRM4	1	
FGFR2	GFRA1	0.8281207788973212	
ADRA1B	GCGR	0.8354005520686607	
DRD2	ADORA1	0.8354005520686607	
DRD3	TAS2R43	0.8354005520686607	
DRD1	ADM	0.8407682499807351	
RYR1	rs193922818	0.99	
ADRA1A	PROK2	0.8407682499807351	
CHRM1	GCG	0.8407682499807351	
HTR2C	LTB4R	0.8252219011119977	
KIT	FGF7	0.8435102388865442	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RLF	0.818984274335209	
ADORA1	GPR17	0.8252219011119977	
HTR2A	XCR1	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SGOL2	0.818984274335209	
CFTR	ARPC4	0.8628338709774962	
UGT1A1	rs10929302	0.9320653479069899	
DRD3	TAS2R41	0.8354005520686607	
BCL2	BID	0.842366150048521	
HTR1D	ADRA2C	0.8252219011119977	
DRD4	HTR1F	0.8354005520686607	
CHRM2	KNG1	0.8407682499807351	
CFTR	ARRB1	0.863443159858049	
HTR2C	HCRTR2	0.8252219011119977	
PIK3CA	CD80	0.8652992581574616	
CHRM5	GNRH2	0.8407682499807351	
ADORA2A	GIPR	0.8354005520686607	
CHRM3	GAST	0.8407682499807351	
ADRA1B	CASR	0.8354005520686607	
GRM5	AGT	0.8407682499807351	
ADRA1D	EDN3	0.833320481754769	
EGFR	AP2M1	0.8664242982340606	
DRD4	HRH3	0.8354005520686607	
HTR6	CRHR1	0.8354005520686607	
DRD4	GRM2	0.8252219011119977	
GRM5	NTS	0.833320481754769	
HRH4	ADRA2A	0.8252219011119977	
HRH1	GNA14	0.8595571341704282	
ADRA1A	PTGER1	0.8252219011119977	
DRD5	GHRHR	0.8354005520686607	
DRD4	OPRK1	0.8354005520686607	
CHRM4	TAS2R31	0.8354005520686607	
CHRM5	NTS	0.833320481754769	
GRM5	EDN2	0.833320481754769	
HTR1B	P2RY13	0.8354005520686607	
CHRM1	LPAR1	0.8252219011119977	
HTR1A	PENK	0.8407682499807351	
CHRM4	GABBR2	0.8252219011119977	
DRD3	POMC	0.8407682499807351	
HRH4	CCL16	0.8407682499807351	
CYP2C9	CYP2C9*1, CYP2C9*3	0.99	
CHRM4	GNAI1	0.8526462282435747	
HTR1B	P2RY4	0.8354005520686607	
PIK3CB	GAB1	0.8612838545370343	
CHRM1	NPFFR2	0.8252219011119977	
Imatinib	ALB	1	
ADRB2	LHCGR	0.8354005520686607	
HTR1D	CCR4	0.8354005520686607	
DRD2	CXCL3	0.8407682499807351	
CHRM5	GRP	0.8407682499807351	
PIK3CA	PIK3R2	0.8669787300364675	
ADRA1B	OXT	0.833320481754769	
EGFR	FGF2	0.8658423074095727	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*4, CYP2D6*5	0.99	
CHRM1	GNG2	0.8526462282435747	
CHRM4	TAS2R38	0.8354005520686607	
PIK3CB	FGF18	0.8551928024743165	
HTR1B	NPY5R	0.8252219011119977	
HTR6	TSHR	0.8354005520686607	
DRD5	PTGDR	0.8252219011119977	
PDGFRA	PIK3R2	0.8492966271403907	
ADORA1	HTR1A	0.8354005520686607	
EGFR	CLTA	0.8658049874828022	
CHRM2	CLTA	0.8664089236866457	
UGT1A1	UGT1A1*60	0.9135172474836407	
DRD1	GHRHR	0.8354005520686607	
CHRM4	TAS2R7	0.8354005520686607	
PIK3CA	FGF4	0.8694355050132356	
CHRM2	GPR55	0.8354005520686607	
EGFR	IGF2R	0.8628338709774962	
HRH4	C5	0.8407682499807351	
HTR1E	GNAI2	0.8526462282435747	
HTR2B	GNB1	0.8526462282435747	
ADRB1	HTR4	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SERPING1	0.818984274335209	
UGT1A9	rs72551344	0.9135172474836407	
CYP2D6	CYP2D6*1, CYP2D6*4, CYP2D6*5	0.99	
UGT1A9	rs11692021	0.99	
ADORA1	GRM4	0.8252219011119977	
ADRB2	OCRL	0.8613363396709319	
IRS1	rs13431554	0.8350751364976787	
HRH1	UTS2B	0.8407682499807351	
ADRA1D	GPR17	0.8252219011119977	
CHRM5	GCGR	0.8354005520686607	
UGT1A4	SLC35D1	0.792109822701367	
DRD3	GPR17	0.8252219011119977	
FGFR2	FGF4	0.8697897167142075	
EGFR	FRS2	0.8643329280224298	
PIK3CB	FGF20	0.8584669291223378	
FGFR2	HRAS	0.860155337427376	
PDGFRB	NRG4	0.847975029345742	
GRM5	GPR65	0.8354005520686607	
rs6759892	UGT1A8	0.8687458127689781	
DRD2	GNAI1	0.8526462282435747	
CHRM2	GRM2	0.8252219011119977	
DRD4	PMCH	0.8407682499807351	
ADORA1	HRH3	0.8354005520686607	
PIK3CA	rs2699887	0.8560234044662156	
EGFR	IL5RA	0.8435102388865442	
CHRM5	PMCH	0.833320481754769	
DRD1	rs11746641	0.99	
DRD4	OPRD1	0.8354005520686607	
CHRM1	GNA15	0.8595571341704282	
DRD4	TAS2R13	0.8354005520686607	
ADORA1	MCHR2	0.8354005520686607	
DRD3	GABBR1	0.8252219011119977	
CFTR	RAB5A	0.8129393082389929	
CFTR	VAMP3	0.8628338709774962	
ADRB2	AP2A2	0.8669217489920482	
CYP3A4	rs3735451	0.99	
HTR1E	CXCL16	0.8407682499807351	
ADRA2C	PMCH	0.833320481754769	
DRD4	P2RY4	0.8354005520686607	
CHRM2	TAS2R10	0.8354005520686607	
ADRB2	SH3GL2	0.865611713402943	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OBSL1	0.8638247395845513	
HTR6	GPR15	0.8252219011119977	
CHRM2	NPBWR2	0.8354005520686607	
HTR1E	S1PR4	0.8252219011119977	
DRD5	GIP	0.8407682499807351	
CHRM5	CCKAR	0.8252219011119977	
HRH1	F2RL3	0.8252219011119977	
CHRM4	CXCL6	0.8459813396079446	
PRKDC	XRCC6	0.8627344076022689	
ADORA2A	PTH2R	0.8354005520686607	
ADRA1B	GAST	0.8407682499807351	
ABCC1	rs2238476	0.99	
DRD2	NPY4R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AHSG	0.8638247395845513	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TSC22D1	0.818984274335209	
DRD5	LHB	0.8407682499807351	
CHRM5	GAST	0.8407682499807351	
DRD3	HCAR1	0.8354005520686607	
ADRA1D	PTGER1	0.8252219011119977	
DRD5	GPR25	0.8252219011119977	
DRD5	PTGER2	0.8252219011119977	
DRD3	CCR3	0.8354005520686607	
CFTR	ADRB2	0.863443159858049	
HTR2C	rs1414334	0.99	
ADRB2	TAAR1	0.8354005520686607	
TNF	MAP3K14	0.8228150578411493	
ADRA1A	NMUR1	0.8354005520686607	
HTR1B	SSTR3	0.8354005520686607	
ADORA1	GRM2	0.8252219011119977	
HTR2C	CCKBR	0.8354005520686607	
DRD3	C3	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.9111202792312738	
HTR1D	HRH3	0.8354005520686607	
HTR2A	GNG2	0.8526462282435747	
HTR2C	LPAR4	0.8354005520686607	
ADORA2A	GPR150	0.8252219011119977	
ATM	BRE	0.8632667287580127	
DRD1	GLP2R	0.8354005520686607	
KIT	FGFR3	0.8435102388865442	
CFTR	PICALM	0.8628338709774962	
CHRM3	CCKAR	0.8252219011119977	
ABCC4	rs11568658	0.99	
EGFR	SPTB	0.8435102388865442	
HTR1E	CCR2	0.8354005520686607	
FGFR2	PIK3CB	0.8413177913220824	
CHRM3	GPR4	0.8354005520686607	
HTR2B	CYSLTR1	0.8252219011119977	
HTR7	ADM	0.8407682499807351	
DRD2	NMUR2	0.8421959353175904	
rs10929303	UGT1A	0.9801	
HTR1B	TAS2R5	0.8354005520686607	
CFTR	GAK	0.851137711762708	
rs8330	UGT1A	0.9043820750088043	
Pseudoephedrine	MAOA	1	
HTR2C	GPRC6A	0.8252219011119977	
DRD2	SUCNR1	0.8354005520686607	
ADRA1B	EDN3	0.833320481754769	
CYP2C9	rs4917639	0.99	
CHRM2	C3	0.8407682499807351	
UGT1A6	UGT1A6*1a, UGT1A6*2a, UGT1A6*3a, UGT1A6*4a, UGT1A6*8	0.9320653479069899	
rs8330	UGT1A	0.9801	
GSTP1	rs1695	0.99	
CHRM4	CNR1	0.8354005520686607	
HTR2A	F2RL1	0.8252219011119977	
Clomipramine	ALB	1	
DRD4	ADRA2A	0.8252219011119977	
NFKB1	IKBKG	0.8625083199902923	
HTR2A	KISS1	0.833320481754769	
HTR1D	PF4	0.8407682499807351	
CFTR	ACTR3	0.8628338709774962	
CYP3A4	MGST3	0.792109822701367	
DRD1	RLN2	0.8459813396079446	
UGT1A7	rs7586110	0.8775210229989678	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5	0.99	
ADORA1	LPAR3	0.8252219011119977	
DRD3	TAS2R13	0.8354005520686607	
RYR1	rs121918592	0.99	
CHRM4	AGTR2	0.8354005520686607	
ATM	KDM4B	0.8619307007599862	
SLC22A1	rs12208357	0.99	
ADRB1	GPR84	0.8252219011119977	
HTR1D	TAS2R30	0.8354005520686607	
CHRM2	CXCL5	0.8407682499807351	
HRH4	CCR6	0.8354005520686607	
ATM	HIST3H3	0.869475722630551	
HRH1	XCL1	0.833320481754769	
PDGFRB	PDGFRB	0.8678042356150584	
DRD2	GRM2	0.8252219011119977	
ABCC4	rs3742106	0.99	
CHRM5	FFAR3	0.8354005520686607	
HTR2A	GNB1	0.8526462282435747	
PDGFRB	FGF7	0.8435102388865442	
CHRM1	GNRHR2	0.8354005520686607	
CFTR	rs77010898	0.99	
HTR2B	NPSR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PPBP	0.8638247395845513	
DRD2	SSTR2	0.8354005520686607	
CYP2A6	rs140471703	0.99	
PDGFRA	FGF19	0.8435102388865442	
ADRA2B	RLN3	0.8407682499807351	
DRD2	KNG1	0.8407682499807351	
ADRB2	VIPR2	0.8252219011119977	
UGT1A7	rs17863778	0.9702989999999999	
EGFR	AP2S1	0.8664242982340606	
ABCB1	rs12720067	0.99	
GRM5	FFAR3	0.8354005520686607	
ADORA2A	TSHB	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR3A2	0.818984274335209	
CYP2C9	rs28371686	0.99	
rs4987161	CYP3A	0.9414801494009999	
GRM5	TRHR	0.8354005520686607	
HTR1D	BDKRB2	0.8354005520686607	
HRH1	FFAR3	0.8354005520686607	
ADRB1	GCG	0.849809014912932	
DRD2	OPRL1	0.8354005520686607	
HTR2A	rs6314	0.99	
ADRA1A	PROK1	0.8407682499807351	
HTR6	LHB	0.8407682499807351	
HTR1D	MTNR1A	0.8252219011119977	
Pseudoephedrine	NFATC1	1	
ADRA1B	F2RL2	0.8252219011119977	
ADRB1	SCT	0.8407682499807351	
HTR1D	GPR18	0.8354005520686607	
HTR1B	GRM4	0.8252219011119977	
GRM5	CYSLTR1	0.8252219011119977	
HTR2B	GRM5	0.8354005520686607	
HTR1D	NPBWR2	0.8354005520686607	
